exam_id_1,course_1,exam_id_2,course_2,coenrollment
1-AEM-3230-LEC-2041935-1,AEM 3230,1-PHYS-2214-LEC-1017932-2,PHYS 2214,1
1-AEM-3230-LEC-2041935-2,AEM 3230,1-PHYS-2214-LEC-1017932-1,PHYS 2214,1
1-AEM-3230-LEC-2041935-2,AEM 3230,1-PHYS-2214-LEC-1017932-2,PHYS 2214,1
1-AEM-3370-LEC-3225389-1,AEM 3370,1-AEM-4280-LEC-1281313-1,AEM 4280,4
1-AEM-3370-LEC-3225389-1,AEM 3370,1-AEM-4280-LEC-1281313-2,AEM 4280,4
1-AEM-3370-LEC-3225389-2,AEM 3370,1-AEM-4280-LEC-1281313-1,AEM 4280,4
1-AEM-3370-LEC-3225389-2,AEM 3370,1-AEM-4280-LEC-1281313-2,AEM 4280,4
1-AEM-3370-LEC-3225389-3,AEM 3370,1-AEM-4280-LEC-1281313-1,AEM 4280,4
1-AEM-3370-LEC-3225389-3,AEM 3370,1-AEM-4280-LEC-1281313-2,AEM 4280,4
1-AEM-3370-LEC-3225389-1,AEM 3370,1-BIOEE-1610-LEC-1000065-1,BIOEE 1610,1
1-AEM-3370-LEC-3225389-1,AEM 3370,1-BIOEE-1610-LEC-1000065-2,BIOEE 1610,1
1-AEM-3370-LEC-3225389-2,AEM 3370,1-BIOEE-1610-LEC-1000065-1,BIOEE 1610,1
1-AEM-3370-LEC-3225389-2,AEM 3370,1-BIOEE-1610-LEC-1000065-2,BIOEE 1610,1
1-AEM-3370-LEC-3225389-3,AEM 3370,1-BIOEE-1610-LEC-1000065-1,BIOEE 1610,1
1-AEM-3370-LEC-3225389-3,AEM 3370,1-BIOEE-1610-LEC-1000065-2,BIOEE 1610,1
1-AEM-3370-LEC-3225389-1,AEM 3370,1-MATH-2210-LEC-1836834-1,MATH 2210,1
1-AEM-3370-LEC-3225389-1,AEM 3370,1-MATH-2210-LEC-1836834-2,MATH 2210,1
1-AEM-3370-LEC-3225389-2,AEM 3370,1-MATH-2210-LEC-1836834-1,MATH 2210,1
1-AEM-3370-LEC-3225389-2,AEM 3370,1-MATH-2210-LEC-1836834-2,MATH 2210,1
1-AEM-3370-LEC-3225389-3,AEM 3370,1-MATH-2210-LEC-1836834-1,MATH 2210,1
1-AEM-3370-LEC-3225389-3,AEM 3370,1-MATH-2210-LEC-1836834-2,MATH 2210,1
1-AEM-3370-LEC-3225389-1,AEM 3370,1-ORIE-3120-LEC-2449445-1,ORIE 3120,1
1-AEM-3370-LEC-3225389-2,AEM 3370,1-ORIE-3120-LEC-2449445-1,ORIE 3120,1
1-AEM-3370-LEC-3225389-3,AEM 3370,1-ORIE-3120-LEC-2449445-1,ORIE 3120,1
1-AEM-4280-LEC-1281313-1,AEM 4280,1-BIOEE-1610-LEC-1000065-1,BIOEE 1610,3
1-AEM-4280-LEC-1281313-1,AEM 4280,1-BIOEE-1610-LEC-1000065-2,BIOEE 1610,3
1-AEM-4280-LEC-1281313-2,AEM 4280,1-BIOEE-1610-LEC-1000065-1,BIOEE 1610,3
1-AEM-4280-LEC-1281313-2,AEM 4280,1-BIOEE-1610-LEC-1000065-2,BIOEE 1610,3
1-AEM-4280-LEC-1281313-1,AEM 4280,1-CEE-3230-LEC-4346885-1,CEE 3230,1
1-AEM-4280-LEC-1281313-2,AEM 4280,1-CEE-3230-LEC-4346885-1,CEE 3230,1
1-AEM-4280-LEC-1281313-1,AEM 4280,1-CS-1110-LEC-1030545-1,CS 1110,1
1-AEM-4280-LEC-1281313-1,AEM 4280,1-CS-1110-LEC-1030545-2,CS 1110,1
1-AEM-4280-LEC-1281313-2,AEM 4280,1-CS-1110-LEC-1030545-1,CS 1110,1
1-AEM-4280-LEC-1281313-2,AEM 4280,1-CS-1110-LEC-1030545-2,CS 1110,1
1-AEM-4280-LEC-1281313-1,AEM 4280,1-CS-2800-LEC-1317422-1,CS 2800,1
1-AEM-4280-LEC-1281313-1,AEM 4280,1-CS-2800-LEC-1317422-2,CS 2800,1
1-AEM-4280-LEC-1281313-2,AEM 4280,1-CS-2800-LEC-1317422-1,CS 2800,1
1-AEM-4280-LEC-1281313-2,AEM 4280,1-CS-2800-LEC-1317422-2,CS 2800,1
1-AEM-4280-LEC-1281313-1,AEM 4280,1-CS-3410-LEC-4149077-1,CS 3410,1
1-AEM-4280-LEC-1281313-1,AEM 4280,1-CS-3410-LEC-4149077-2,CS 3410,1
1-AEM-4280-LEC-1281313-2,AEM 4280,1-CS-3410-LEC-4149077-1,CS 3410,1
1-AEM-4280-LEC-1281313-2,AEM 4280,1-CS-3410-LEC-4149077-2,CS 3410,1
1-AEM-4280-LEC-1281313-1,AEM 4280,1-CS-4820-LEC-1041188-1,CS 4820,2
1-AEM-4280-LEC-1281313-1,AEM 4280,1-CS-4820-LEC-1041188-2,CS 4820,2
1-AEM-4280-LEC-1281313-2,AEM 4280,1-CS-4820-LEC-1041188-1,CS 4820,2
1-AEM-4280-LEC-1281313-2,AEM 4280,1-CS-4820-LEC-1041188-2,CS 4820,2
1-AEM-4280-LEC-1281313-1,AEM 4280,1-ECON-1120-LEC-4995316-1,ECON 1120,2
1-AEM-4280-LEC-1281313-1,AEM 4280,1-ECON-1120-LEC-4995316-2,ECON 1120,2
1-AEM-4280-LEC-1281313-2,AEM 4280,1-ECON-1120-LEC-4995316-1,ECON 1120,2
1-AEM-4280-LEC-1281313-2,AEM 4280,1-ECON-1120-LEC-4995316-2,ECON 1120,2
1-AEM-4280-LEC-1281313-1,AEM 4280,1-HADM-4300-LEC-1025669-1,HADM 4300,9
1-AEM-4280-LEC-1281313-2,AEM 4280,1-HADM-4300-LEC-1025669-1,HADM 4300,9
1-AEM-4280-LEC-1281313-1,AEM 4280,1-MATH-2220-LEC-5111756-1,MATH 2220,1
1-AEM-4280-LEC-1281313-1,AEM 4280,1-MATH-2220-LEC-5111756-2,MATH 2220,1
1-AEM-4280-LEC-1281313-2,AEM 4280,1-MATH-2220-LEC-5111756-1,MATH 2220,1
1-AEM-4280-LEC-1281313-2,AEM 4280,1-MATH-2220-LEC-5111756-2,MATH 2220,1
1-AEM-4280-LEC-1281313-1,AEM 4280,1-MATH-4310-LEC-5226216-1,MATH 4310,1
1-AEM-4280-LEC-1281313-1,AEM 4280,1-MATH-4310-LEC-5226216-2,MATH 4310,1
1-AEM-4280-LEC-1281313-2,AEM 4280,1-MATH-4310-LEC-5226216-1,MATH 4310,1
1-AEM-4280-LEC-1281313-2,AEM 4280,1-MATH-4310-LEC-5226216-2,MATH 4310,1
1-AEM-4280-LEC-1281313-1,AEM 4280,1-NTRES-1201-LEC-1266548-1,NTRES 1201,1
1-AEM-4280-LEC-1281313-2,AEM 4280,1-NTRES-1201-LEC-1266548-1,NTRES 1201,1
1-AEM-4280-LEC-1281313-1,AEM 4280,1-ORIE-3310-LEC-1292845-1,ORIE 3310,1
1-AEM-4280-LEC-1281313-1,AEM 4280,1-ORIE-3310-LEC-1292845-2,ORIE 3310,1
1-AEM-4280-LEC-1281313-2,AEM 4280,1-ORIE-3310-LEC-1292845-1,ORIE 3310,1
1-AEM-4280-LEC-1281313-2,AEM 4280,1-ORIE-3310-LEC-1292845-2,ORIE 3310,1
1-AEM-4280-LEC-1281313-1,AEM 4280,1-ORIE-3510-LEC-3203494-1,ORIE 3510,2
1-AEM-4280-LEC-1281313-2,AEM 4280,1-ORIE-3510-LEC-3203494-1,ORIE 3510,2
1-AEM-4280-LEC-1281313-1,AEM 4280,1-PHYS-2208-LEC-1035306-1,PHYS 2208,1
1-AEM-4280-LEC-1281313-1,AEM 4280,1-PHYS-2208-LEC-1035306-2,PHYS 2208,1
1-AEM-4280-LEC-1281313-2,AEM 4280,1-PHYS-2208-LEC-1035306-1,PHYS 2208,1
1-AEM-4280-LEC-1281313-2,AEM 4280,1-PHYS-2208-LEC-1035306-2,PHYS 2208,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-CHEME-3230-LEC-5204995-1,CHEME 3230,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-CHEME-3230-LEC-5204995-2,CHEME 3230,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-CHEME-3230-LEC-5204995-1,CHEME 3230,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-CHEME-3230-LEC-5204995-2,CHEME 3230,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-CHEME-3230-LEC-5204995-1,CHEME 3230,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-CHEME-3230-LEC-5204995-2,CHEME 3230,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-CHEM-3900-LEC-4045635-1,CHEM 3900,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-CHEM-3900-LEC-4045635-2,CHEM 3900,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-CHEM-3900-LEC-4045635-1,CHEM 3900,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-CHEM-3900-LEC-4045635-2,CHEM 3900,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-CHEM-3900-LEC-4045635-1,CHEM 3900,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-CHEM-3900-LEC-4045635-2,CHEM 3900,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-CS-1110-LEC-1030545-1,CS 1110,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-CS-1110-LEC-1030545-2,CS 1110,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-CS-1110-LEC-1030545-1,CS 1110,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-CS-1110-LEC-1030545-2,CS 1110,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-CS-1110-LEC-1030545-1,CS 1110,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-CS-1110-LEC-1030545-2,CS 1110,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-CS-2110-LEC-1013445-1,CS 2110,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-CS-2110-LEC-1013445-1,CS 2110,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-CS-2110-LEC-1013445-1,CS 2110,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-CS-3110-LEC-1274957-1,CS 3110,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-CS-3110-LEC-1274957-2,CS 3110,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-CS-3110-LEC-1274957-1,CS 3110,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-CS-3110-LEC-1274957-2,CS 3110,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-CS-3110-LEC-1274957-1,CS 3110,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-CS-3110-LEC-1274957-2,CS 3110,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-CS-3410-LEC-4149077-1,CS 3410,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-CS-3410-LEC-4149077-2,CS 3410,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-CS-3410-LEC-4149077-1,CS 3410,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-CS-3410-LEC-4149077-2,CS 3410,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-CS-3410-LEC-4149077-1,CS 3410,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-CS-3410-LEC-4149077-2,CS 3410,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-CS-4410-LEC-1023811-1,CS 4410,2
1-AEM-5241-LEC-1001120-2,AEM 5241,1-CS-4410-LEC-1023811-1,CS 4410,2
1-AEM-5241-LEC-1001120-3,AEM 5241,1-CS-4410-LEC-1023811-1,CS 4410,2
1-AEM-5241-LEC-1001120-1,AEM 5241,1-CS-4670-LEC-4904205-1,CS 4670,2
1-AEM-5241-LEC-1001120-2,AEM 5241,1-CS-4670-LEC-4904205-1,CS 4670,2
1-AEM-5241-LEC-1001120-3,AEM 5241,1-CS-4670-LEC-4904205-1,CS 4670,2
1-AEM-5241-LEC-1001120-1,AEM 5241,1-CS-4700-LEC-3497310-1,CS 4700,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-CS-4700-LEC-3497310-1,CS 4700,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-CS-4700-LEC-3497310-1,CS 4700,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-CS-4820-LEC-1041188-1,CS 4820,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-CS-4820-LEC-1041188-2,CS 4820,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-CS-4820-LEC-1041188-1,CS 4820,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-CS-4820-LEC-1041188-2,CS 4820,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-CS-4820-LEC-1041188-1,CS 4820,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-CS-4820-LEC-1041188-2,CS 4820,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-EAS-1700-LEC-1035118-1,EAS 1700,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-EAS-1700-LEC-1035118-1,EAS 1700,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-EAS-1700-LEC-1035118-1,EAS 1700,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-EAS-3420-LEC-1845380-1,EAS 3420,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-EAS-3420-LEC-1845380-1,EAS 3420,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-EAS-3420-LEC-1845380-1,EAS 3420,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-ECON-1110-LEC-1013157-1,ECON 1110,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-ECON-1110-LEC-1013157-2,ECON 1110,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-ECON-1110-LEC-1013157-1,ECON 1110,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-ECON-1110-LEC-1013157-2,ECON 1110,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-ECON-1110-LEC-1013157-1,ECON 1110,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-ECON-1110-LEC-1013157-2,ECON 1110,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-MAE-2030-LEC-1000196-1,MAE 2030,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-MAE-2030-LEC-1000196-2,MAE 2030,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-MAE-2030-LEC-1000196-3,MAE 2030,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-MAE-2030-LEC-1000196-1,MAE 2030,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-MAE-2030-LEC-1000196-2,MAE 2030,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-MAE-2030-LEC-1000196-3,MAE 2030,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-MAE-2030-LEC-1000196-1,MAE 2030,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-MAE-2030-LEC-1000196-2,MAE 2030,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-MAE-2030-LEC-1000196-3,MAE 2030,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-MATH-2930-LEC-4910565-1,MATH 2930,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-MATH-2930-LEC-4910565-2,MATH 2930,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-MATH-2930-LEC-4910565-3,MATH 2930,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-MATH-2930-LEC-4910565-1,MATH 2930,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-MATH-2930-LEC-4910565-2,MATH 2930,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-MATH-2930-LEC-4910565-3,MATH 2930,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-MATH-2930-LEC-4910565-1,MATH 2930,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-MATH-2930-LEC-4910565-2,MATH 2930,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-MATH-2930-LEC-4910565-3,MATH 2930,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-NS-2600-LEC-1859921-1,NS 2600,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-NS-2600-LEC-1859921-1,NS 2600,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-NS-2600-LEC-1859921-1,NS 2600,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-NS-3410-LEC-1837510-1,NS 3410,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-NS-3410-LEC-1837510-2,NS 3410,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-NS-3410-LEC-1837510-3,NS 3410,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-NS-3410-LEC-1837510-1,NS 3410,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-NS-3410-LEC-1837510-2,NS 3410,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-NS-3410-LEC-1837510-3,NS 3410,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-NS-3410-LEC-1837510-1,NS 3410,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-NS-3410-LEC-1837510-2,NS 3410,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-NS-3410-LEC-1837510-3,NS 3410,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-ORIE-3120-LEC-2449445-1,ORIE 3120,4
1-AEM-5241-LEC-1001120-2,AEM 5241,1-ORIE-3120-LEC-2449445-1,ORIE 3120,4
1-AEM-5241-LEC-1001120-3,AEM 5241,1-ORIE-3120-LEC-2449445-1,ORIE 3120,4
1-AEM-5241-LEC-1001120-1,AEM 5241,1-ORIE-3310-LEC-1292845-1,ORIE 3310,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-ORIE-3310-LEC-1292845-2,ORIE 3310,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-ORIE-3310-LEC-1292845-1,ORIE 3310,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-ORIE-3310-LEC-1292845-2,ORIE 3310,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-ORIE-3310-LEC-1292845-1,ORIE 3310,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-ORIE-3310-LEC-1292845-2,ORIE 3310,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-ORIE-3510-LEC-3203494-1,ORIE 3510,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-ORIE-3510-LEC-3203494-1,ORIE 3510,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-ORIE-3510-LEC-3203494-1,ORIE 3510,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-PHYS-2208-LEC-1035306-1,PHYS 2208,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-PHYS-2208-LEC-1035306-2,PHYS 2208,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-PHYS-2208-LEC-1035306-1,PHYS 2208,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-PHYS-2208-LEC-1035306-2,PHYS 2208,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-PHYS-2208-LEC-1035306-1,PHYS 2208,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-PHYS-2208-LEC-1035306-2,PHYS 2208,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-PHYS-2214-LEC-1017932-1,PHYS 2214,1
1-AEM-5241-LEC-1001120-1,AEM 5241,1-PHYS-2214-LEC-1017932-2,PHYS 2214,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-PHYS-2214-LEC-1017932-1,PHYS 2214,1
1-AEM-5241-LEC-1001120-2,AEM 5241,1-PHYS-2214-LEC-1017932-2,PHYS 2214,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-PHYS-2214-LEC-1017932-1,PHYS 2214,1
1-AEM-5241-LEC-1001120-3,AEM 5241,1-PHYS-2214-LEC-1017932-2,PHYS 2214,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-AEP-3200-LEC-1314631-1,AEP 3200,2
1-AEP-2550-LEC-1292524-1,AEP 2550,1-AEP-3620-LEC-1010057-1,AEP 3620,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-AEP-3620-LEC-1010057-2,AEP 3620,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-AEP-4200-LEC-1017196-1,AEP 4200,2
1-AEP-2550-LEC-1292524-1,AEP 2550,1-AEP-4340-LEC-1024020-1,AEP 4340,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-AEP-4400-LEC-1292238-1,AEP 4400,2
1-AEP-2550-LEC-1292524-1,AEP 2550,1-CS-2800-LEC-1317422-1,CS 2800,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-CS-2800-LEC-1317422-2,CS 2800,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-CS-3110-LEC-1274957-1,CS 3110,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-CS-3110-LEC-1274957-2,CS 3110,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-CS-4700-LEC-3497310-1,CS 4700,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-CS-4820-LEC-1041188-1,CS 4820,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-CS-4820-LEC-1041188-2,CS 4820,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-ECE-4840-LEC-1014127-1,ECE 4840,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-ECE-4840-LEC-1014127-2,ECE 4840,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-ECE-5745-LEC-2458154-1,ECE 5745,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-ECON-1120-LEC-4995316-1,ECON 1120,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-ECON-1120-LEC-4995316-2,ECON 1120,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-MATH-2930-LEC-4910565-1,MATH 2930,4
1-AEP-2550-LEC-1292524-1,AEP 2550,1-MATH-2930-LEC-4910565-2,MATH 2930,4
1-AEP-2550-LEC-1292524-1,AEP 2550,1-MATH-2930-LEC-4910565-3,MATH 2930,4
1-AEP-2550-LEC-1292524-1,AEP 2550,1-MATH-2940-LEC-1773944-2,MATH 2940,2
1-AEP-2550-LEC-1292524-1,AEP 2550,1-MATH-3360-LEC-1094000-1,MATH 3360,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-MATH-3360-LEC-1094000-2,MATH 3360,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-PHYS-2214-LEC-1017932-1,PHYS 2214,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-PHYS-2214-LEC-1017932-2,PHYS 2214,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-PHYS-2217-LEC-1009483-1,PHYS 2217,3
1-AEP-2550-LEC-1292524-1,AEP 2550,1-PHYS-2217-LEC-1009483-2,PHYS 2217,3
1-AEP-2550-LEC-1292524-1,AEP 2550,1-PHYS-2218-LEC-1309977-1,PHYS 2218,2
1-AEP-2550-LEC-1292524-1,AEP 2550,1-PHYS-2218-LEC-1309977-2,PHYS 2218,2
1-AEP-2550-LEC-1292524-1,AEP 2550,1-PHYS-3318-LEC-2319573-1,PHYS 3318,2
1-AEP-2550-LEC-1292524-1,AEP 2550,1-PHYS-3318-LEC-2319573-2,PHYS 3318,2
1-AEP-2550-LEC-1292524-1,AEP 2550,1-STSCI-2150-LEC-1319792-1,STSCI 2150,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-STSCI-2150-LEC-1319792-2,STSCI 2150,1
1-AEP-2550-LEC-1292524-1,AEP 2550,1-STSCI-2150-LEC-1319792-3,STSCI 2150,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-AEP-3620-LEC-1010057-1,AEP 3620,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-AEP-3620-LEC-1010057-2,AEP 3620,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-AEP-4200-LEC-1017196-1,AEP 4200,3
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CHEM-2090-LEC-2702986-1,CHEM 2090,2
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CHEM-2090-LEC-2702986-2,CHEM 2090,2
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CHEM-3590-LEC-4574009-1,CHEM 3590,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CHEM-3590-LEC-4574009-2,CHEM 3590,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CS-1112-LEC-2122809-1,CS 1112,2
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CS-1112-LEC-2122809-2,CS 1112,2
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CS-2110-LEC-1013445-1,CS 2110,3
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CS-2800-LEC-1317422-1,CS 2800,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CS-2800-LEC-1317422-2,CS 2800,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CS-3110-LEC-1274957-1,CS 3110,5
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CS-3110-LEC-1274957-2,CS 3110,5
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CS-3410-LEC-4149077-1,CS 3410,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CS-3410-LEC-4149077-2,CS 3410,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CS-4700-LEC-3497310-1,CS 4700,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CS-4780-LEC-1299423-1,CS 4780,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CS-4780-LEC-1299423-2,CS 4780,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CS-4820-LEC-1041188-1,CS 4820,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-CS-4820-LEC-1041188-2,CS 4820,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-ECE-1210-LEC-1770255-1,ECE 1210,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-ECE-1210-LEC-1770255-2,ECE 1210,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-ECE-2200-LEC-1008745-1,ECE 2200,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-ECE-2200-LEC-1008745-2,ECE 2200,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-ENGRD-2100-LEC-5007765-1,ENGRD 2100,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-ENGRD-2100-LEC-5007765-2,ENGRD 2100,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-ECON-1110-LEC-1013157-1,ECON 1110,3
1-AEP-3200-LEC-1314631-1,AEP 3200,1-ECON-1110-LEC-1013157-2,ECON 1110,3
1-AEP-3200-LEC-1314631-1,AEP 3200,1-ECON-1120-LEC-4995316-1,ECON 1120,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-ECON-1120-LEC-4995316-2,ECON 1120,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-ENGRD-3200-LEC-1022345-1,ENGRD 3200,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-ENGRD-2020-LEC-5010002-1,ENGRD 2020,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-ENGRD-2020-LEC-5010002-2,ENGRD 2020,1
1-AEP-3200-LEC-1314631-1,AEP 3200,1-MAE-2030-LEC-1000196-1,MAE 2030,3
1-AEP-3200-LEC-1314631-1,AEP 3200,1-MAE-2030-LEC-1000196-2,MAE 2030,3
1-AEP-3200-LEC-1314631-1,AEP 3200,1-MAE-2030-LEC-1000196-3,MAE 2030,3
